policy,memory_budget_mib,epsilon,delta,session_id,count,p95_ttft_ms,mean_ttft_ms,p95_quality_loss,mean_quality_loss,mean_kv_cache_memory_mib,violation_rate
full_lru,120.258,0.05,0.1,hybrid-session-013,5.0,144.79876309633255,101.76516817882657,,,7.809375,
full_lru,120.258,0.05,0.1,hybrid-session-016,5.0,205.16518503427505,119.58275656215847,,,9.05625,
full_lru,120.258,0.05,0.1,hybrid-session-020,5.0,149.3821090552956,105.79359545372427,,,8.6625,
full_lru,120.258,0.05,0.1,hybrid-session-021,5.0,190.03331591375172,115.74418754316866,,,9.3296875,
full_lru,120.258,0.05,0.1,hybrid-session-025,5.0,145.69966704584658,110.48904196359217,,,8.1265625,
full_lru,120.258,0.05,0.1,hybrid-session-026,5.0,214.6435200702399,131.37412960641086,,,9.7671875,
static_best,120.258,0.05,0.1,hybrid-session-002,5.0,43191.96804384887,8775.36770269312,,,4.37294921875,
static_best,120.258,0.05,0.1,hybrid-session-003,5.0,197.49872013926506,147.6548062171787,,,4.161376953125,
static_best,120.258,0.05,0.1,hybrid-session-004,5.0,204.53658909536898,161.1143580172211,,,4.558544921875,
static_best,120.258,0.05,0.1,hybrid-session-005,5.0,222.85520494915545,160.67218659445643,,,4.332958984375,
static_best,120.258,0.05,0.1,hybrid-session-006,5.0,216.4709591306746,161.6515220142901,,,5.06337890625,
static_best,120.258,0.05,0.1,hybrid-session-009,5.0,195.08207612670958,149.73799041472375,,,4.217431640625,
static_best,120.258,0.05,0.1,hybrid-session-010,5.0,217.34476694837213,142.27215060964227,,,4.413623046875,
static_best,120.258,0.05,0.1,hybrid-session-013,5.0,231.27541015855968,149.63990123942494,,,4.31416015625,
static_best,120.258,0.05,0.1,hybrid-session-016,5.0,210.21885704249144,147.4196244031191,,,4.489501953125,
static_best,120.258,0.05,0.1,hybrid-session-020,5.0,208.04309914819896,153.06873465888202,,,4.488818359375,
static_best,120.258,0.05,0.1,hybrid-session-021,5.0,212.08705520257354,174.4106622878462,,,4.70380859375,
static_best,120.258,0.05,0.1,hybrid-session-025,5.0,210.45471401885152,153.97654082626104,,,4.422509765625,
static_best,120.258,0.05,0.1,hybrid-session-026,5.0,216.61756001412868,166.3745617493987,,,4.79677734375,
static_safe,120.258,0.05,0.1,hybrid-session-002,5.0,47846.10346514173,27579.232156060265,,,3.44736328125,
static_safe,120.258,0.05,0.1,hybrid-session-003,5.0,268.53010803461075,200.8782141841948,,,3.486328125,
static_safe,120.258,0.05,0.1,hybrid-session-004,5.0,43937.11274304055,17678.98120243661,,,6.532080078125,
static_safe,120.258,0.05,0.1,hybrid-session-005,5.0,47764.66734221578,19209.04404190332,,,3.5478515625,
static_safe,120.258,0.05,0.1,hybrid-session-006,5.0,45713.92240104079,9344.060236790776,,,5.66630859375,
static_safe,120.258,0.05,0.1,hybrid-session-009,5.0,44422.131734061986,9048.252766411752,,,3.632275390625,
static_safe,120.258,0.05,0.1,hybrid-session-010,5.0,314.78069303557277,199.69367957673967,,,3.723193359375,
static_safe,120.258,0.05,0.1,hybrid-session-013,5.0,269.1978078801185,201.46829755976796,,,3.31474609375,
static_safe,120.258,0.05,0.1,hybrid-session-016,5.0,314.421305898577,220.4895904287696,,,3.655517578125,
static_safe,120.258,0.05,0.1,hybrid-session-020,5.0,44884.297057356685,9139.582713707165,,,4.77490234375,
static_safe,120.258,0.05,0.1,hybrid-session-021,5.0,47643.56916829012,9710.191550083458,,,3.7720703125,
static_safe,120.258,0.05,0.1,hybrid-session-025,5.0,269.0476211719215,200.1158596482128,,,3.408056640625,
static_safe,120.258,0.05,0.1,hybrid-session-026,5.0,44991.60984513536,26418.328108552098,,,8.673779296875,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-002,5.0,42586.73615284264,8650.49928551726,,,4.37294921875,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-003,5.0,202.7827170677483,151.95252741687,,,4.161376953125,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-004,5.0,204.72279097884893,163.6862167622894,,,4.558544921875,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-005,5.0,210.5324778240174,150.93098459765315,,,4.332958984375,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-006,5.0,211.8296439293772,163.83204804733396,,,5.06337890625,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-009,5.0,179.29863510653377,142.57727121002972,,,4.217431640625,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-010,5.0,191.3107200525701,139.37167823314667,,,4.413623046875,
uncalibrated_dynamic,120.258,0.05,0.1,hybrid-session-013,5.0,205.8844598941505,147.00620798394084,,,4.31416015625,
