session_id,turn_index,request_id,profile,event,kv_incremental_mib,kv_cumulative_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit
session_027,3,session_027_turn_003,kivi_2bit_residual64,resident,0.9501953125,6.45654296875,5.50634765625,6.45654296875,0.0,0.0,0.0,False
session_024,2,session_024_turn_002,kivi_2bit_residual64,resident,2.924072265625,8.70556640625,5.781494140625,8.70556640625,0.0,0.0,0.0,False
session_027,1,session_027_turn_001,kivi_2bit_residual64,resident,0.0,6.45654296875,6.45654296875,6.45654296875,0.0,0.0,0.0,False
session_027,4,session_027_turn_004,kivi_2bit_residual64,resident,0.07861328125,6.53515625,6.45654296875,6.53515625,0.0,0.0,0.0,False
session_026,2,session_026_turn_002,kivi_2bit_residual64,resident,1.755126953125,8.068115234375,6.31298828125,8.068115234375,0.0,0.0,0.0,False
session_029,0,session_029_turn_000,kivi_2bit_residual64,resident,2.40625,2.40625,0.0,2.40625,0.0,0.0,0.0,False
session_028,0,session_028_turn_000,kivi_2bit_residual64,resident,6.092529296875,6.092529296875,0.0,6.092529296875,0.0,0.0,0.0,False
session_027,5,session_027_turn_005,kivi_2bit_residual64,resident,1.76708984375,8.30224609375,6.53515625,8.30224609375,0.0,0.0,0.0,False
session_030,0,session_030_turn_000,kivi_2bit_residual64,resident,1.3671875,1.3671875,0.0,1.3671875,0.0,0.0,0.0,False
session_029,1,session_029_turn_001,kivi_2bit_residual64,resident,3.13427734375,5.54052734375,2.40625,5.54052734375,0.0,0.0,0.0,False
session_028,1,session_028_turn_001,kivi_2bit_residual64,resident,3.89306640625,9.985595703125,6.092529296875,9.985595703125,0.0,0.0,0.0,False
session_031,0,session_031_turn_000,kivi_2bit_residual64,resident,1.3671875,1.3671875,0.0,1.3671875,0.0,0.0,0.0,False
session_030,1,session_030_turn_001,kivi_2bit_residual64,resident,3.79052734375,5.15771484375,1.3671875,5.15771484375,0.0,0.0,0.0,False
session_029,2,session_029_turn_002,kivi_2bit_residual64,resident,2.43701171875,7.9775390625,5.54052734375,7.9775390625,0.0,0.0,0.0,False
session_033,0,session_033_turn_000,kivi_2bit_residual64,resident,1.8046875,1.8046875,0.0,1.8046875,0.0,0.0,0.0,False
session_031,1,session_031_turn_001,kivi_2bit_residual64,resident,2.6591796875,4.0263671875,1.3671875,4.0263671875,0.0,0.0,0.0,False
session_029,3,session_029_turn_003,kivi_2bit_residual64,resident,3.541015625,11.5185546875,7.9775390625,11.5185546875,0.0,0.0,0.0,False
session_034,0,session_034_turn_000,kivi_2bit_residual64,resident,1.2578125,1.2578125,0.0,1.2578125,0.0,0.0,0.0,False
session_031,2,session_031_turn_002,kivi_2bit_residual64,resident,2.1123046875,6.138671875,4.0263671875,6.138671875,0.0,0.0,0.0,False
session_030,2,session_030_turn_002,kivi_2bit_residual64,resident,2.748046875,7.90576171875,5.15771484375,7.90576171875,0.0,0.0,0.0,False
session_034,1,session_034_turn_001,kivi_2bit_residual64,resident,1.372314453125,2.630126953125,1.2578125,2.630126953125,0.0,0.0,0.0,False
session_038,0,session_038_turn_000,kivi_2bit_residual64,resident,1.53125,1.53125,0.0,1.53125,0.0,0.0,0.0,False
session_038,1,session_038_turn_001,kivi_2bit_residual64,resident,4.07421875,5.60546875,1.53125,5.60546875,0.0,0.0,0.0,False
session_038,3,session_038_turn_003,kivi_2bit_residual64,resident,6.673583984375,12.279052734375,5.60546875,12.279052734375,0.0,0.0,0.0,False
session_040,0,session_040_turn_000,kivi_2bit_residual64,resident,2.175537109375,2.175537109375,0.0,2.175537109375,0.0,0.0,0.0,False
session_038,2,session_038_turn_002,kivi_2bit_residual64,resident,0.0,12.279052734375,12.279052734375,12.279052734375,0.0,0.0,0.0,False
session_039,2,session_039_turn_002,kivi_2bit_residual64,resident,10.505126953125,10.505126953125,0.0,10.505126953125,0.0,0.0,0.0,False
session_041,0,session_041_turn_000,kivi_2bit_residual64,resident,1.3125,1.3125,0.0,1.3125,0.0,0.0,0.0,False
session_039,0,session_039_turn_000,kivi_2bit_residual64,resident,4.267333984375,14.7724609375,10.505126953125,14.7724609375,0.0,0.0,0.0,False
session_040,1,session_040_turn_001,kivi_2bit_residual64,resident,8.84912109375,11.024658203125,2.175537109375,11.024658203125,0.0,0.0,0.0,False
session_042,0,session_042_turn_000,kivi_2bit_residual64,resident,1.6953125,1.6953125,0.0,1.6953125,0.0,0.0,0.0,False
session_039,1,session_039_turn_001,kivi_2bit_residual64,resident,0.0,14.7724609375,14.7724609375,14.7724609375,0.0,0.0,0.0,False
session_041,3,session_041_turn_003,kivi_2bit_residual64,resident,7.1845703125,8.4970703125,1.3125,8.4970703125,0.0,0.0,0.0,False
session_043,0,session_043_turn_000,kivi_2bit_residual64,resident,1.4765625,1.4765625,0.0,1.4765625,0.0,0.0,0.0,False
session_041,1,session_041_turn_001,kivi_2bit_residual64,resident,0.0,8.4970703125,8.4970703125,8.4970703125,0.0,0.0,0.0,False
session_042,2,session_042_turn_002,kivi_2bit_residual64,resident,7.205078125,8.900390625,1.6953125,8.900390625,0.0,0.0,0.0,False
session_044,0,session_044_turn_000,kivi_2bit_residual64,resident,1.75,1.75,0.0,1.75,0.0,0.0,0.0,False
session_041,2,session_041_turn_002,kivi_2bit_residual64,resident,0.0,8.4970703125,8.4970703125,8.4970703125,0.0,0.0,0.0,False
session_043,3,session_043_turn_003,kivi_2bit_residual64,resident,7.059814453125,8.536376953125,1.4765625,8.536376953125,0.0,0.0,0.0,False
session_045,0,session_045_turn_000,kivi_2bit_residual64,resident,0.9296875,0.9296875,0.0,0.9296875,0.0,0.0,0.0,False
session_042,1,session_042_turn_001,kivi_2bit_residual64,resident,0.0,8.900390625,8.900390625,8.900390625,0.0,0.0,0.0,False
session_044,2,session_044_turn_002,kivi_2bit_residual64,resident,7.4033203125,9.1533203125,1.75,9.1533203125,0.0,0.0,0.0,False
session_045,1,session_045_turn_001,kivi_2bit_residual64,resident,1.5859375,2.515625,0.9296875,2.515625,0.0,0.0,0.0,False
session_043,1,session_043_turn_001,kivi_2bit_residual64,resident,0.0,8.536376953125,8.536376953125,8.536376953125,0.0,0.0,0.0,False
session_045,4,session_045_turn_004,kivi_2bit_residual64,resident,4.8125,7.328125,2.515625,7.328125,0.0,0.0,0.0,False
session_046,0,session_046_turn_000,kivi_2bit_residual64,resident,1.6953125,1.6953125,0.0,1.6953125,0.0,0.0,0.0,False
session_043,2,session_043_turn_002,kivi_2bit_residual64,resident,0.0,8.536376953125,8.536376953125,8.536376953125,0.0,0.0,0.0,False
session_046,3,session_046_turn_003,kivi_2bit_residual64,resident,5.586669921875,7.281982421875,1.6953125,7.281982421875,0.0,0.0,0.0,False
session_048,0,session_048_turn_000,kivi_2bit_residual64,resident,2.1875,2.1875,0.0,2.1875,0.0,0.0,0.0,False
session_044,1,session_044_turn_001,kivi_2bit_residual64,resident,0.0,9.1533203125,9.1533203125,9.1533203125,0.0,0.0,0.0,False
session_046,4,session_046_turn_004,kivi_2bit_residual64,resident,2.066162109375,9.34814453125,7.281982421875,9.34814453125,0.0,0.0,0.0,False
session_049,0,session_049_turn_000,kivi_2bit_residual64,resident,1.3671875,1.3671875,0.0,1.3671875,0.0,0.0,0.0,False
session_045,2,session_045_turn_002,kivi_2bit_residual64,resident,0.0,7.328125,7.328125,7.328125,0.0,0.0,0.0,False
session_049,4,session_049_turn_004,kivi_2bit_residual64,resident,6.34375,7.7109375,1.3671875,7.7109375,0.0,0.0,0.0,False
session_050,0,session_050_turn_000,kivi_2bit_residual64,resident,1.1484375,1.1484375,0.0,1.1484375,0.0,0.0,0.0,False
session_045,3,session_045_turn_003,kivi_2bit_residual64,resident,0.0,7.328125,7.328125,7.328125,0.0,0.0,0.0,False
session_049,5,session_049_turn_005,kivi_2bit_residual64,resident,0.753662109375,8.464599609375,7.7109375,8.464599609375,0.0,0.0,0.0,False
session_051,0,session_051_turn_000,kivi_2bit_residual64,resident,0.875,0.875,0.0,0.875,0.0,0.0,0.0,False
session_046,1,session_046_turn_001,kivi_2bit_residual64,resident,0.0,9.34814453125,9.34814453125,9.34814453125,0.0,0.0,0.0,False
session_050,4,session_050_turn_004,kivi_2bit_residual64,resident,6.277099609375,7.425537109375,1.1484375,7.425537109375,0.0,0.0,0.0,False
session_052,0,session_052_turn_000,kivi_2bit_residual64,resident,3.28125,3.28125,0.0,3.28125,0.0,0.0,0.0,False
session_046,2,session_046_turn_002,kivi_2bit_residual64,resident,0.0,9.34814453125,9.34814453125,9.34814453125,0.0,0.0,0.0,False
session_050,5,session_050_turn_005,kivi_2bit_residual64,resident,2.643798828125,10.0693359375,7.425537109375,10.0693359375,0.0,0.0,0.0,False
session_053,0,session_053_turn_000,kivi_2bit_residual64,resident,2.8642578125,2.8642578125,0.0,2.8642578125,0.0,0.0,0.0,False
session_047,0,session_047_turn_000,kivi_2bit_residual64,resident,5.897705078125,5.897705078125,0.0,5.897705078125,0.0,0.0,0.0,False
session_051,2,session_051_turn_002,kivi_2bit_residual64,resident,8.421875,9.296875,0.875,9.296875,0.0,0.0,0.0,False
session_054,0,session_054_turn_000,kivi_2bit_residual64,resident,1.203125,1.203125,0.0,1.203125,0.0,0.0,0.0,False
session_048,1,session_048_turn_001,kivi_2bit_residual64,resident,6.335205078125,8.522705078125,2.1875,8.522705078125,0.0,0.0,0.0,False
session_052,2,session_052_turn_002,kivi_2bit_residual64,resident,5.306396484375,8.587646484375,3.28125,8.587646484375,0.0,0.0,0.0,False
session_055,0,session_055_turn_000,kivi_2bit_residual64,resident,0.9296875,0.9296875,0.0,0.9296875,0.0,0.0,0.0,False
session_049,1,session_049_turn_001,kivi_2bit_residual64,resident,0.0,8.464599609375,8.464599609375,8.464599609375,0.0,0.0,0.0,False
session_053,1,session_053_turn_001,kivi_2bit_residual64,resident,8.6474609375,11.51171875,2.8642578125,11.51171875,0.0,0.0,0.0,False
session_056,0,session_056_turn_000,kivi_2bit_residual64,resident,1.09375,1.09375,0.0,1.09375,0.0,0.0,0.0,False
session_049,2,session_049_turn_002,kivi_2bit_residual64,resident,0.0,8.464599609375,8.464599609375,8.464599609375,0.0,0.0,0.0,False
session_054,2,session_054_turn_002,kivi_2bit_residual64,resident,9.223388671875,10.426513671875,1.203125,10.426513671875,0.0,0.0,0.0,False
session_057,0,session_057_turn_000,kivi_2bit_residual64,resident,1.8046875,1.8046875,0.0,1.8046875,0.0,0.0,0.0,False
session_049,3,session_049_turn_003,kivi_2bit_residual64,resident,0.0,8.464599609375,8.464599609375,8.464599609375,0.0,0.0,0.0,False
session_057,2,session_057_turn_002,kivi_2bit_residual64,resident,5.126953125,6.931640625,1.8046875,6.931640625,0.0,0.0,0.0,False
session_058,0,session_058_turn_000,kivi_2bit_residual64,resident,1.6953125,1.6953125,0.0,1.6953125,0.0,0.0,0.0,False
session_050,1,session_050_turn_001,kivi_2bit_residual64,resident,0.0,10.0693359375,10.0693359375,10.0693359375,0.0,0.0,0.0,False
session_057,3,session_057_turn_003,kivi_2bit_residual64,resident,2.3583984375,9.2900390625,6.931640625,9.2900390625,0.0,0.0,0.0,False
session_060,0,session_060_turn_000,kivi_2bit_residual64,resident,2.078125,2.078125,0.0,2.078125,0.0,0.0,0.0,False
session_050,2,session_050_turn_002,kivi_2bit_residual64,resident,0.0,10.0693359375,10.0693359375,10.0693359375,0.0,0.0,0.0,False
session_058,1,session_058_turn_001,kivi_2bit_residual64,resident,8.84228515625,10.53759765625,1.6953125,10.53759765625,0.0,0.0,0.0,False
session_061,0,session_061_turn_000,kivi_2bit_residual64,resident,1.421875,1.421875,0.0,1.421875,0.0,0.0,0.0,False
session_050,3,session_050_turn_003,kivi_2bit_residual64,resident,0.0,10.0693359375,10.0693359375,10.0693359375,0.0,0.0,0.0,False
session_058,2,session_058_turn_002,kivi_2bit_residual64,resident,1.0390625,11.57666015625,10.53759765625,11.57666015625,0.0,0.0,0.0,False
session_062,0,session_062_turn_000,kivi_2bit_residual64,resident,2.2421875,2.2421875,0.0,2.2421875,0.0,0.0,0.0,False
session_051,1,session_051_turn_001,kivi_2bit_residual64,resident,0.0,9.296875,9.296875,9.296875,0.0,0.0,0.0,False
session_059,0,session_059_turn_000,kivi_2bit_residual64,resident,6.762451171875,6.762451171875,0.0,6.762451171875,0.0,0.0,0.0,False
session_064,0,session_064_turn_000,kivi_2bit_residual64,resident,1.203125,1.203125,0.0,1.203125,0.0,0.0,0.0,False
session_052,1,session_052_turn_001,kivi_2bit_residual64,resident,0.0,8.587646484375,8.587646484375,8.587646484375,0.0,0.0,0.0,False
session_059,1,session_059_turn_001,kivi_2bit_residual64,resident,4.1904296875,10.952880859375,6.762451171875,10.952880859375,0.0,0.0,0.0,False
session_066,0,session_066_turn_000,kivi_2bit_residual64,resident,2.954833984375,2.954833984375,0.0,2.954833984375,0.0,0.0,0.0,False
session_054,1,session_054_turn_001,kivi_2bit_residual64,resident,0.0,10.426513671875,10.426513671875,10.426513671875,0.0,0.0,0.0,False
session_060,1,session_060_turn_001,kivi_2bit_residual64,resident,6.08740234375,8.16552734375,2.078125,8.16552734375,0.0,0.0,0.0,False
session_067,0,session_067_turn_000,kivi_2bit_residual64,resident,2.625,2.625,0.0,2.625,0.0,0.0,0.0,False
session_056,1,session_056_turn_001,kivi_2bit_residual64,resident,8.871337890625,9.965087890625,1.09375,9.965087890625,0.0,0.0,0.0,False
session_060,2,session_060_turn_002,kivi_2bit_residual64,resident,2.001220703125,10.166748046875,8.16552734375,10.166748046875,0.0,0.0,0.0,False
session_068,0,session_068_turn_000,kivi_2bit_residual64,resident,2.240478515625,2.240478515625,0.0,2.240478515625,0.0,0.0,0.0,False
session_057,1,session_057_turn_001,kivi_2bit_residual64,resident,0.0,9.2900390625,9.2900390625,9.2900390625,0.0,0.0,0.0,False
session_061,1,session_061_turn_001,kivi_2bit_residual64,resident,5.015869140625,6.437744140625,1.421875,6.437744140625,0.0,0.0,0.0,False
session_069,0,session_069_turn_000,kivi_2bit_residual64,resident,1.3125,1.3125,0.0,1.3125,0.0,0.0,0.0,False
session_064,1,session_064_turn_001,kivi_2bit_residual64,resident,2.920654296875,4.123779296875,1.203125,4.123779296875,0.0,0.0,0.0,False
session_062,1,session_062_turn_001,kivi_2bit_residual64,resident,3.896484375,6.138671875,2.2421875,6.138671875,0.0,0.0,0.0,False
session_070,0,session_070_turn_000,kivi_2bit_residual64,resident,2.2421875,2.2421875,0.0,2.2421875,0.0,0.0,0.0,False
session_065,0,session_065_turn_000,kivi_2bit_residual64,resident,4.260498046875,4.260498046875,0.0,4.260498046875,0.0,0.0,0.0,False
session_062,2,session_062_turn_002,kivi_2bit_residual64,resident,4.52197265625,10.66064453125,6.138671875,10.66064453125,0.0,0.0,0.0,False
session_070,1,session_070_turn_001,kivi_2bit_residual64,resident,1.0048828125,3.2470703125,2.2421875,3.2470703125,0.0,0.0,0.0,False
session_069,1,session_069_turn_001,kivi_2bit_residual64,resident,3.97509765625,5.28759765625,1.3125,5.28759765625,0.0,0.0,0.0,False
session_063,0,session_063_turn_000,kivi_2bit_residual64,resident,8.919189453125,8.919189453125,0.0,8.919189453125,0.0,0.0,0.0,False
session_071,0,session_071_turn_000,kivi_2bit_residual64,resident,3.57177734375,3.57177734375,0.0,3.57177734375,0.0,0.0,0.0,False
session_070,2,session_070_turn_002,kivi_2bit_residual64,resident,2.462646484375,5.709716796875,3.2470703125,5.709716796875,0.0,0.0,0.0,False
session_064,2,session_064_turn_002,kivi_2bit_residual64,resident,2.6318359375,6.755615234375,4.123779296875,6.755615234375,0.0,0.0,0.0,False
session_072,0,session_072_turn_000,kivi_2bit_residual64,resident,2.40625,2.40625,0.0,2.40625,0.0,0.0,0.0,False
session_073,1,session_073_turn_001,kivi_2bit_residual64,resident,5.67724609375,5.67724609375,0.0,5.67724609375,0.0,0.0,0.0,False
session_064,3,session_064_turn_003,kivi_2bit_residual64,resident,3.541015625,10.296630859375,6.755615234375,10.296630859375,0.0,0.0,0.0,False
session_073,0,session_073_turn_000,kivi_2bit_residual64,resident,1.2578125,6.93505859375,5.67724609375,6.93505859375,0.0,0.0,0.0,False
session_066,1,session_066_turn_001,kivi_2bit_residual64,resident,9.05078125,12.005615234375,2.954833984375,12.005615234375,0.0,0.0,0.0,False
session_074,0,session_074_turn_000,kivi_2bit_residual64,resident,2.5703125,2.5703125,0.0,2.5703125,0.0,0.0,0.0,False
session_067,1,session_067_turn_001,kivi_2bit_residual64,resident,3.650390625,6.275390625,2.625,6.275390625,0.0,0.0,0.0,False
session_000,0,session_000_turn_000,h2o_heavy10_recent10,resident,0.2196044921875,0.2196044921875,0.0,0.2196044921875,0.0,0.0,0.0,False
session_000,1,session_000_turn_001,h2o_heavy10_recent10,resident,1.5372314453125,1.7568359375,0.2196044921875,1.7568359375,0.0,0.0,0.0,False
session_000,3,session_000_turn_003,h2o_heavy10_recent10,resident,4.94110107421875,6.69793701171875,1.7568359375,6.69793701171875,0.0,0.0,0.0,False
session_001,0,session_001_turn_000,h2o_heavy10_recent10,resident,0.76861572265625,0.76861572265625,0.0,0.76861572265625,0.0,0.0,0.0,False
session_000,2,session_000_turn_002,h2o_heavy10_recent10,resident,0.0,6.69793701171875,6.69793701171875,6.69793701171875,0.0,0.0,0.0,False
session_001,1,session_001_turn_001,h2o_heavy10_recent10,resident,6.91754150390625,7.6861572265625,0.76861572265625,7.6861572265625,0.0,0.0,0.0,False
session_002,0,session_002_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,0.10980224609375,0.0,0.10980224609375,0.0,0.0,0.0,False
session_003,1,session_003_turn_001,h2o_heavy10_recent10,resident,4.06268310546875,4.06268310546875,0.0,4.06268310546875,0.0,0.0,0.0,False
session_002,1,session_002_turn_001,h2o_heavy10_recent10,resident,5.2705078125,5.38031005859375,0.10980224609375,5.38031005859375,0.0,0.0,0.0,False
session_003,0,session_003_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,4.1724853515625,4.06268310546875,4.1724853515625,0.0,0.0,0.0,False
session_004,1,session_004_turn_001,h2o_heavy10_recent10,resident,3.18426513671875,3.18426513671875,0.0,3.18426513671875,0.0,0.0,0.0,False
session_003,2,session_003_turn_002,h2o_heavy10_recent10,resident,3.2940673828125,7.466552734375,4.1724853515625,7.466552734375,0.0,0.0,0.0,False
session_004,0,session_004_turn_000,h2o_heavy10_recent10,resident,0.98822021484375,4.1724853515625,3.18426513671875,4.1724853515625,0.0,0.0,0.0,False
session_005,1,session_005_turn_001,h2o_heavy10_recent10,resident,4.28228759765625,4.28228759765625,0.0,4.28228759765625,0.0,0.0,0.0,False
session_004,2,session_004_turn_002,h2o_heavy10_recent10,resident,2.96466064453125,7.13714599609375,4.1724853515625,7.13714599609375,0.0,0.0,0.0,False
session_005,0,session_005_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,4.39208984375,4.28228759765625,4.39208984375,0.0,0.0,0.0,False
session_007,1,session_007_turn_001,h2o_heavy10_recent10,resident,4.39208984375,4.39208984375,0.0,4.39208984375,0.0,0.0,0.0,False
session_005,2,session_005_turn_002,h2o_heavy10_recent10,resident,3.7332763671875,8.1253662109375,4.39208984375,8.1253662109375,0.0,0.0,0.0,False
session_006,0,session_006_turn_000,h2o_heavy10_recent10,resident,0.54901123046875,0.54901123046875,0.0,0.54901123046875,0.0,0.0,0.0,False
session_008,2,session_008_turn_002,h2o_heavy10_recent10,resident,1.64703369140625,1.64703369140625,0.0,1.64703369140625,0.0,0.0,0.0,False
session_006,1,session_006_turn_001,h2o_heavy10_recent10,resident,7.35675048828125,7.90576171875,0.54901123046875,7.90576171875,0.0,0.0,0.0,False
session_007,0,session_007_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,4.50189208984375,4.39208984375,4.50189208984375,0.0,0.0,0.0,False
session_008,3,session_008_turn_003,h2o_heavy10_recent10,resident,0.439208984375,2.08624267578125,1.64703369140625,2.08624267578125,0.0,0.0,0.0,False
session_007,2,session_007_turn_002,h2o_heavy10_recent10,resident,3.952880859375,8.45477294921875,4.50189208984375,8.45477294921875,0.0,0.0,0.0,False
session_008,0,session_008_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,2.196044921875,2.08624267578125,2.196044921875,0.0,0.0,0.0,False
session_009,0,session_009_turn_000,h2o_heavy10_recent10,resident,1.5372314453125,1.5372314453125,0.0,1.5372314453125,0.0,0.0,0.0,False
session_008,4,session_008_turn_004,h2o_heavy10_recent10,resident,2.96466064453125,5.16070556640625,2.196044921875,5.16070556640625,0.0,0.0,0.0,False
session_008,1,session_008_turn_001,h2o_heavy10_recent10,resident,0.0,5.16070556640625,5.16070556640625,5.16070556640625,0.0,0.0,0.0,False
session_010,1,session_010_turn_001,h2o_heavy10_recent10,resident,4.39208984375,4.39208984375,0.0,4.39208984375,0.0,0.0,0.0,False
session_009,1,session_009_turn_001,h2o_heavy10_recent10,resident,6.14892578125,7.6861572265625,1.5372314453125,7.6861572265625,0.0,0.0,0.0,False
session_010,0,session_010_turn_000,h2o_heavy10_recent10,resident,1.0980224609375,5.4901123046875,4.39208984375,5.4901123046875,0.0,0.0,0.0,False
session_011,1,session_011_turn_001,h2o_heavy10_recent10,resident,1.86663818359375,1.86663818359375,0.0,1.86663818359375,0.0,0.0,0.0,False
session_010,2,session_010_turn_002,h2o_heavy10_recent10,resident,0.76861572265625,6.25872802734375,5.4901123046875,6.25872802734375,0.0,0.0,0.0,False
session_011,0,session_011_turn_000,h2o_heavy10_recent10,resident,0.2196044921875,2.08624267578125,1.86663818359375,2.08624267578125,0.0,0.0,0.0,False
session_012,1,session_012_turn_001,h2o_heavy10_recent10,resident,1.42742919921875,1.42742919921875,0.0,1.42742919921875,0.0,0.0,0.0,False
session_010,3,session_010_turn_003,h2o_heavy10_recent10,resident,3.074462890625,9.33319091796875,6.25872802734375,9.33319091796875,0.0,0.0,0.0,False
session_012,0,session_012_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,1.5372314453125,1.42742919921875,1.5372314453125,0.0,0.0,0.0,False
session_012,2,session_012_turn_002,h2o_heavy10_recent10,resident,2.52545166015625,4.06268310546875,1.5372314453125,4.06268310546875,0.0,0.0,0.0,False
session_011,2,session_011_turn_002,h2o_heavy10_recent10,resident,3.40386962890625,5.4901123046875,2.08624267578125,5.4901123046875,0.0,0.0,0.0,False
session_014,0,session_014_turn_000,h2o_heavy10_recent10,resident,0.76861572265625,0.76861572265625,0.0,0.76861572265625,0.0,0.0,0.0,False
session_013,0,session_013_turn_000,h2o_heavy10_recent10,resident,1.5372314453125,1.5372314453125,0.0,1.5372314453125,0.0,0.0,0.0,False
session_011,3,session_011_turn_003,h2o_heavy10_recent10,resident,1.86663818359375,7.35675048828125,5.4901123046875,7.35675048828125,0.0,0.0,0.0,False
session_015,0,session_015_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,0.10980224609375,0.0,0.10980224609375,0.0,0.0,0.0,False
session_014,1,session_014_turn_001,h2o_heavy10_recent10,resident,1.42742919921875,2.196044921875,0.76861572265625,2.196044921875,0.0,0.0,0.0,False
session_015,1,session_015_turn_001,h2o_heavy10_recent10,resident,6.03912353515625,6.14892578125,0.10980224609375,6.14892578125,0.0,0.0,0.0,False
session_016,0,session_016_turn_000,h2o_heavy10_recent10,resident,1.20782470703125,1.20782470703125,0.0,1.20782470703125,0.0,0.0,0.0,False
session_014,2,session_014_turn_002,h2o_heavy10_recent10,resident,2.74505615234375,4.94110107421875,2.196044921875,4.94110107421875,0.0,0.0,0.0,False
session_016,1,session_016_turn_001,h2o_heavy10_recent10,resident,8.5645751953125,9.77239990234375,1.20782470703125,9.77239990234375,0.0,0.0,0.0,False
session_017,0,session_017_turn_000,h2o_heavy10_recent10,resident,0.32940673828125,0.32940673828125,0.0,0.32940673828125,0.0,0.0,0.0,False
session_017,1,session_017_turn_001,h2o_heavy10_recent10,resident,4.50189208984375,4.831298828125,0.32940673828125,4.831298828125,0.0,0.0,0.0,False
session_018,3,session_018_turn_003,h2o_heavy10_recent10,resident,6.69793701171875,6.69793701171875,0.0,6.69793701171875,0.0,0.0,0.0,False
session_018,0,session_018_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,6.8077392578125,6.69793701171875,6.8077392578125,0.0,0.0,0.0,False
session_018,1,session_018_turn_001,h2o_heavy10_recent10,resident,0.0,6.8077392578125,6.8077392578125,6.8077392578125,0.0,0.0,0.0,False
session_018,4,session_018_turn_004,h2o_heavy10_recent10,resident,2.196044921875,9.0037841796875,6.8077392578125,9.0037841796875,0.0,0.0,0.0,False
session_019,0,session_019_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,0.10980224609375,0.0,0.10980224609375,0.0,0.0,0.0,False
session_018,2,session_018_turn_002,h2o_heavy10_recent10,resident,0.0,9.0037841796875,9.0037841796875,9.0037841796875,0.0,0.0,0.0,False
session_019,2,session_019_turn_002,h2o_heavy10_recent10,resident,4.94110107421875,5.0509033203125,0.10980224609375,5.0509033203125,0.0,0.0,0.0,False
session_020,0,session_020_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,0.10980224609375,0.0,0.10980224609375,0.0,0.0,0.0,False
session_019,1,session_019_turn_001,h2o_heavy10_recent10,resident,0.0,5.0509033203125,5.0509033203125,5.0509033203125,0.0,0.0,0.0,False
session_019,3,session_019_turn_003,h2o_heavy10_recent10,resident,2.30584716796875,7.35675048828125,5.0509033203125,7.35675048828125,0.0,0.0,0.0,False
session_021,0,session_021_turn_000,h2o_heavy10_recent10,resident,0.10980224609375,0.10980224609375,0.0,0.10980224609375,0.0,0.0,0.0,False
session_020,1,session_020_turn_001,h2o_heavy10_recent10,resident,2.196044921875,2.30584716796875,0.10980224609375,2.30584716796875,0.0,0.0,0.0,False
session_020,2,session_020_turn_002,h2o_heavy10_recent10,resident,4.28228759765625,6.588134765625,2.30584716796875,6.588134765625,0.0,0.0,0.0,False
session_022,0,session_022_turn_000,h2o_heavy10_recent10,resident,0.32940673828125,0.32940673828125,0.0,0.32940673828125,0.0,0.0,0.0,False
session_021,1,session_021_turn_001,h2o_heavy10_recent10,resident,3.2940673828125,3.40386962890625,0.10980224609375,3.40386962890625,0.0,0.0,0.0,False
session_021,2,session_021_turn_002,h2o_heavy10_recent10,resident,3.7332763671875,7.13714599609375,3.40386962890625,7.13714599609375,0.0,0.0,0.0,False
session_023,0,session_023_turn_000,h2o_heavy10_recent10,resident,0.76861572265625,0.76861572265625,0.0,0.76861572265625,0.0,0.0,0.0,False
session_023,1,session_023_turn_001,h2o_heavy10_recent10,resident,2.52545166015625,3.2940673828125,0.76861572265625,3.2940673828125,0.0,0.0,0.0,False
session_022,1,session_022_turn_001,h2o_heavy10_recent10,resident,7.13714599609375,7.466552734375,0.32940673828125,7.466552734375,0.0,0.0,0.0,False
session_024,0,session_024_turn_000,h2o_heavy10_recent10,resident,0.439208984375,0.439208984375,0.0,0.439208984375,0.0,0.0,0.0,False
session_024,1,session_024_turn_001,h2o_heavy10_recent10,resident,3.7332763671875,4.1724853515625,0.439208984375,4.1724853515625,0.0,0.0,0.0,False
session_022,2,session_022_turn_002,h2o_heavy10_recent10,resident,3.40386962890625,10.87042236328125,7.466552734375,10.87042236328125,0.0,0.0,0.0,False
session_025,0,session_025_turn_000,h2o_heavy10_recent10,resident,0.2196044921875,0.2196044921875,0.0,0.2196044921875,0.0,0.0,0.0,False
session_026,1,session_026_turn_001,h2o_heavy10_recent10,resident,2.8548583984375,2.8548583984375,0.0,2.8548583984375,0.0,0.0,0.0,False
session_023,2,session_023_turn_002,h2o_heavy10_recent10,resident,1.9764404296875,5.2705078125,3.2940673828125,5.2705078125,0.0,0.0,0.0,False
