action_profile,active_session_count,audit_rate,audit_selected,backend_budget_hit,backend_name,budget_hit,candidate_safe_count,config,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,diagnostic_only,drift_state,epsilon,error,evicted_kv_mib,exact,extra_warm_profile,extra_warm_profile_success,extra_worker_cuda_visible_devices,extra_worker_device_strategy,extra_worker_generation,extra_worker_mode,extra_worker_model_load_ms,extra_worker_pid,extra_worker_startup_ms,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,observed_quality_loss,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,policy_budget_filtered,pred_loss,predicted_quality_loss,primary_profile,quality_estimate,quality_loss,quality_status,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,run_dir,safe,safety_reason,session_id,task,ttft_ms,turn_index,violation_status
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,8.71240234375,3.265869140625,3.265869140625,1.515869140625,2523.950678994879,unknown,True,,True,,False,,15107.7177734375,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-1,3.265869140625,1.75,3.265869140625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-004,chat,207.76070817373693,1,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,10.75634765625,4.592041015625,4.592041015625,2.0439453125,2486.297167139128,unknown,True,,True,,False,,15206.6572265625,True,static_best,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-002-turn-2,4.592041015625,2.548095703125,4.592041015625,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-002,qa,233.17700112238526,2,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,13.007080078125,5.149169921875,5.149169921875,2.250732421875,2620.579937007278,unknown,True,,True,,False,,15207.7373046875,True,static_best,False,0.0007045505380843143,0.0007045505380843143,kivi_4bit_residual64,0.0007045505380843143,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-003-turn-2,5.149169921875,2.8984375,5.149169921875,0.0,0.003975621857121986,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,summary,219.20077013783157,2,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,14.5126953125,4.771484375,4.771484375,1.505615234375,2186.03847688064,unknown,True,,True,,False,,15186.66796875,True,static_best,False,0.019230769230769232,0.019230769230769232,kivi_4bit_residual64,0.019230769230769232,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-2,4.771484375,3.265869140625,4.771484375,0.0,0.3269230769230769,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-004,qa,226.96392191573977,2,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,16.127685546875,6.20703125,6.20703125,1.614990234375,2545.273568946868,unknown,True,,True,,False,,15093.828125,True,static_best,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-002-turn-3,6.20703125,4.592041015625,6.20703125,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-002,qa,181.9386670831591,3,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,16.503662109375,5.525146484375,5.525146484375,0.3759765625,2616.306334035471,unknown,True,,True,,False,,15092.69140625,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-003-turn-3,5.525146484375,5.149169921875,5.525146484375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,summary,216.10488300211728,3,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,18.11865234375,6.386474609375,6.386474609375,1.614990234375,2205.1444698590785,unknown,True,,True,,False,,15095.775390625,True,static_best,False,0.019230769230769232,0.019230769230769232,kivi_4bit_residual64,0.019230769230769232,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-3,6.386474609375,4.771484375,6.386474609375,0.0,0.3269230769230769,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-004,qa,178.77728305757046,3,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,18.35107421875,6.439453125,6.439453125,0.232421875,2588.6802580207586,unknown,True,,True,,False,,15088.74609375,True,static_best,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-002-turn-4,6.439453125,6.20703125,6.439453125,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-002,qa,209.17861512862146,4,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,18.58349609375,5.757568359375,5.757568359375,0.232421875,2611.860594013706,unknown,True,,True,,False,,15090.185546875,True,static_best,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-003-turn-4,5.757568359375,5.525146484375,5.757568359375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,summary,173.5571608878672,4,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,True,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28782.56497811526,40387,32837.30149897747,,inf,18.81591796875,6.618896484375,6.618896484375,0.232421875,2460.1338661741465,unknown,True,,True,,False,,15089.203125,True,static_best,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-004-turn-4,6.618896484375,6.386474609375,6.618896484375,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-004,qa,226.77827696315944,4,risk_evidence_insufficient
kivi_4bit_residual64,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,2.078125,2.078125,2.078125,2.078125,5435.101784067228,unknown,True,,True,,False,,15070.54150390625,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-002-turn-0,2.078125,0.0,2.078125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-002,chat,3886.5228730719537,0,risk_evidence_insufficient
kivi_4bit_residual64,2.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,3.5546875,1.4765625,1.4765625,1.4765625,1508.4816489834338,unknown,True,,True,,False,,15055.19384765625,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-003-turn-0,1.4765625,0.0,1.4765625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,chat,110.35339394584298,0,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,5.3046875,1.75,1.75,1.75,1651.8615910317749,unknown,True,,True,,False,,15063.70947265625,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-004-turn-0,1.75,0.0,1.75,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-004,chat,121.40498403459787,0,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,5.774658203125,2.548095703125,2.548095703125,0.469970703125,5066.812983946875,unknown,True,,True,,False,,15066.97216796875,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-002-turn-1,2.548095703125,2.078125,2.548095703125,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-002,chat,121.97286984883249,1,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,7.196533203125,2.8984375,2.8984375,1.421875,1694.789347006008,unknown,True,,True,,False,,15057.69189453125,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-003-turn-1,2.8984375,1.4765625,2.8984375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,chat,119.34887804090977,1,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,8.71240234375,3.265869140625,3.265869140625,1.515869140625,2553.2939448021352,unknown,True,,True,,False,,15107.7177734375,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-004-turn-1,3.265869140625,1.75,3.265869140625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-004,chat,191.33003195747733,1,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,10.75634765625,4.592041015625,4.592041015625,2.0439453125,2688.38152801618,unknown,True,,True,,False,,15206.6572265625,True,static_safe,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-002-turn-2,4.592041015625,2.548095703125,4.592041015625,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-002,qa,245.34257920458913,2,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,13.007080078125,5.149169921875,5.149169921875,2.250732421875,2609.883834142238,unknown,True,,True,,False,,15207.7373046875,True,static_safe,False,0.0007045505380843143,0.0007045505380843143,kivi_4bit_residual64,0.0007045505380843143,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-003-turn-2,5.149169921875,2.8984375,5.149169921875,0.0,0.003975621857121986,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,summary,215.0187799707055,2,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,14.5126953125,4.771484375,4.771484375,1.505615234375,2614.9075168650597,unknown,True,,True,,False,,15186.66796875,True,static_safe,False,0.019230769230769232,0.019230769230769232,kivi_4bit_residual64,0.019230769230769232,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-004-turn-2,4.771484375,3.265869140625,4.771484375,0.0,0.3269230769230769,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-004,qa,231.65764682926238,2,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,16.127685546875,6.20703125,6.20703125,1.614990234375,2542.9210141301155,unknown,True,,True,,False,,15093.828125,True,static_safe,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-002-turn-3,6.20703125,4.592041015625,6.20703125,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-002,qa,181.8166810553521,3,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,16.503662109375,5.525146484375,5.525146484375,0.3759765625,2592.6891330163926,unknown,True,,True,,False,,15092.69140625,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-003-turn-3,5.525146484375,5.149169921875,5.525146484375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,summary,219.29830498993397,3,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,18.11865234375,6.386474609375,6.386474609375,1.614990234375,2511.6890110075474,unknown,True,,True,,False,,15095.775390625,True,static_safe,False,0.019230769230769232,0.019230769230769232,kivi_4bit_residual64,0.019230769230769232,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-004-turn-3,6.386474609375,4.771484375,6.386474609375,0.0,0.3269230769230769,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-004,qa,173.62667387351394,3,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,18.35107421875,6.439453125,6.439453125,0.232421875,2619.9336061254144,unknown,True,,True,,False,,15088.74609375,True,static_safe,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-002-turn-4,6.439453125,6.20703125,6.439453125,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-002,qa,216.15795698016882,4,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,18.58349609375,5.757568359375,5.757568359375,0.232421875,2544.620072003454,unknown,True,,True,,False,,15090.185546875,True,static_safe,False,0.0,0.0,kivi_4bit_residual64,0.0,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-003-turn-4,5.757568359375,5.525146484375,5.757568359375,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,calibrated safe,hybrid-session-003,summary,173.894464969635,4,risk_evidence_insufficient
kivi_4bit_residual64,3.0,0.1,True,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_4bit_residual64,True,,balanced_two_gpu,1,persistent,28933.907992905006,42050,32932.22385505214,,inf,18.81591796875,6.618896484375,6.618896484375,0.232421875,2218.0790610145777,unknown,True,,True,,False,,15089.203125,True,static_safe,False,0.010455486542443061,0.010455486542443061,kivi_4bit_residual64,0.010455486542443061,,risk_evidence_insufficient,0.0,static_safe,0.0,,,,hybrid-session-004-turn-4,6.618896484375,6.386474609375,6.618896484375,0.0,0.12896198004893644,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,False,calibrated unsafe,hybrid-session-004,qa,198.03442619740963,4,risk_evidence_insufficient
kivi_2bit_residual32,1.0,0.1,False,False,online_qwen,False,8.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_2bit_residual32,True,,balanced_two_gpu,1,persistent,29070.57724101469,44017,32994.768236996606,,inf,1.23388671875,1.23388671875,1.23388671875,1.23388671875,8484.677196945995,unknown,True,,True,,False,,15070.54150390625,True,utility_dynamic,False,0.0,0.0,kivi_2bit_residual32,0.0,,risk_evidence_insufficient,0.0,utility_dynamic,0.0,,,,hybrid-session-002-turn-0,1.23388671875,0.0,1.23388671875,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,,hybrid-session-002,chat,3699.9374029692262,0,risk_evidence_insufficient
kivi_2bit_residual32,2.0,0.1,False,False,online_qwen,False,8.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/configs/pilot_diagnostic_session25_fourth.yaml,,,,,0.05,True,,0.05,,0,False,kivi_2bit_residual32,True,,balanced_two_gpu,1,persistent,29070.57724101469,44017,32994.768236996606,,inf,2.71044921875,1.4765625,1.4765625,1.4765625,1290.723003912717,unknown,True,,True,,False,,15054.37353515625,True,utility_dynamic,False,0.0,0.0,kivi_2bit_residual32,0.0,,risk_evidence_insufficient,0.0,utility_dynamic,0.0,,,,hybrid-session-003-turn-0,1.4765625,0.0,1.4765625,0.0,0.0,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/.worktrees/baseline-smoke-final-aggregation/out/full_25session_baseline_9_14/full/policy_attempts/ttft_warm_gate_20260916_h2o_static_safe,True,,hybrid-session-003,chat,86.75132901407778,0,risk_evidence_insufficient
